Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
2024-09-23,BF1554,Ornaments,Male,22,Las Vegas,No,20,0,20,1,20,1
2024-06-05,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,1,130,3
2024-07-19,BF1551,Ornaments,Male,20,Toronto,Yes,15,25,40,1,40,5
2024-08-23,BF1555,Other,Male,34,Portland,No,23,0,23,1,23,2
2024-02-18,BF1546,Clothing,Female,20,Dublin,Yes,118,40,158,1,158,1
2023-12-02,BF1548,Clothing,Female,32,New Jersey,No,65,0,65,2,130,2
2024-01-09,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5
2024-05-29,BF1550,Clothing,Male,35,Memphis,No,97,0,97,2,194,3
2024-05-05,BF1547,Ornaments,Female,19,Toronto,Yes,32,25,57,2,114,3
2023-11-13,BF1548,Clothing,Male,24,Mumbai,Yes,65,70,135,5,675,3
2024-06-16,BF1544,Other,Female,35,Pittsburgh,No,9,0,9,1,9,4
2024-02-04,BF1548,Clothing,Female,26,Toronto,Yes,65,25,90,2,180,5
2023-11-19,BF1554,Ornaments,Male,31,Cleveland,No,20,0,20,3,60,5
2024-08-29,BF1548,Clothing,Male,31,Portland,No,65,0,65,2,130,4
2024-08-06,BF1545,Other,Male,26,San Antonio,No,10,0,10,1,10,2
2024-04-10,BF1554,Ornaments,Female,22,New Delhi,Yes,20,70,90,1,90,2
2024-06-01,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,4
2024-03-08,BF1552,Ornaments,Male,21,Cardiff,Yes,45,40,85,1,85,3
2024-03-09,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,4
2024-01-23,BF1548,Clothing,Male,32,Miami,No,65,0,65,2,130,5
2024-01-12,BF1550,Clothing,Female,23,San Francisco,No,97,0,97,5,485,4
2024-01-29,BF1554,Ornaments,Male,35,Austin,No,20,0,20,1,20,5
2024-03-11,BF1546,Clothing,Female,32,Miami,No,118,0,118,1,118,5
2024-05-10,BF1546,Clothing,Male,23,Glasgow,Yes,118,40,158,1,158,1
2024-02-21,BF1547,Ornaments,Male,20,New Delhi,Yes,32,70,102,2,204,3
2024-01-14,BF1543,Clothing,Female,22,Sacramento,No,100,0,100,2,200,5
2024-02-21,BF1547,Ornaments,Male,30,Glasgow,Yes,32,40,72,1,72,4
2024-03-26,BF1548,Clothing,Female,32,New York,No,65,0,65,1,65,4
2024-09-02,BF1543,Clothing,Female,24,New Jersey,No,100,0,100,1,100,5
2024-10-16,BF1551,Ornaments,Female,25,Portland,No,15,0,15,1,15,4
2024-09-05,BF1543,Clothing,Female,19,Mumbai,Yes,100,70,170,2,340,5
2024-07-15,BF1543,Clothing,Male,27,Sydney,Yes,100,100,200,1,200,5
2024-03-09,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,2
2024-06-02,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,5
2024-09-27,BF1554,Ornaments,Female,19,Cardiff,Yes,20,40,60,1,60,4
2024-02-15,BF1546,Clothing,Female,24,Cleveland,No,118,0,118,1,118,4
2024-04-10,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,2
2024-03-12,BF1544,Other,Female,25,Paris,Yes,9,50,59,1,59,4
2024-07-07,BF1551,Ornaments,Male,20,San Antonio,No,15,0,15,1,15,2
2024-04-27,BF1552,Ornaments,Female,21,Austin,No,45,0,45,1,45,4
2024-10-14,BF1543,Clothing,Female,31,Sydney,Yes,100,100,200,4,800,5
2024-08-24,BF1550,Clothing,Male,35,Mumbai,Yes,97,70,167,1,167,3
2024-04-11,BF1550,Clothing,Female,33,Liverpool,Yes,97,40,137,3,411,5
2024-05-29,BF1548,Clothing,Female,22,Detroit,No,65,0,65,1,65,5
2024-05-29,BF1545,Other,Male,34,Dublin,Yes,10,40,50,2,100,5
2024-05-13,BF1548,Clothing,Male,27,Dublin,Yes,65,40,105,2,210,4
2024-08-25,BF1545,Other,Female,32,Liverpool,Yes,10,40,50,2,100,1
2024-03-21,BF1551,Ornaments,Male,25,Dublin,Yes,15,40,55,2,110,4
2024-04-21,BF1554,Ornaments,Female,25,Montreal,Yes,20,25,45,1,45,4
2024-04-25,BF1551,Ornaments,Male,32,Pittsburgh,No,15,0,15,1,15,3
2023-11-17,BF1548,Clothing,Female,34,Cleveland,No,65,0,65,2,130,4
2023-11-27,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,1,65,4
2024-10-19,BF1551,Ornaments,Female,26,San Francisco,No,15,0,15,4,60,5
2024-08-19,BF1552,Ornaments,Male,22,Dublin,Yes,45,40,85,1,85,5
2024-06-24,BF1553,Ornaments,Male,25,San Francisco,No,50,0,50,1,50,5
2024-05-08,BF1548,Clothing,Male,28,Sydney,Yes,65,100,165,1,165,2
2024-01-06,BF1549,Clothing,Male,31,New Jersey,No,130,0,130,3,390,4
2024-05-25,BF1547,Ornaments,Male,27,Portland,No,32,0,32,1,32,5
2024-05-30,BF1549,Clothing,Female,33,Detroit,No,130,0,130,2,260,5
2024-10-05,BF1543,Clothing,Female,22,Portland,No,100,0,100,5,500,3
2023-11-10,BF1544,Other,Female,32,Sacramento,No,9,0,9,2,18,4
2024-05-24,BF1551,Ornaments,Female,29,Montreal,Yes,15,25,40,2,80,4
2024-02-04,BF1547,Ornaments,Male,22,Sydney,Yes,32,100,132,1,132,4
2024-02-26,BF1548,Clothing,Male,19,Cardiff,Yes,65,40,105,1,105,4
2024-04-07,BF1548,Clothing,Male,22,Austin,No,65,0,65,1,65,2
2024-01-07,BF1549,Clothing,Female,33,Paris,Yes,130,50,180,1,180,3
2023-11-26,BF1552,Ornaments,Female,35,Montreal,Yes,45,25,70,1,70,1
2024-04-05,BF1548,Clothing,Female,23,Sydney,Yes,65,100,165,3,495,3
2024-01-12,BF1549,Clothing,Male,28,Memphis,No,130,0,130,1,130,3
2024-02-02,BF1548,Clothing,Male,24,Pittsburgh,No,65,0,65,1,65,1
2024-09-06,BF1545,Other,Male,27,Austin,No,10,0,10,1,10,2
2024-07-02,BF1547,Ornaments,Male,20,Detroit,No,32,0,32,1,32,4
2024-04-21,BF1550,Clothing,Male,33,San Antonio,No,97,0,97,1,97,2
2023-12-19,BF1547,Ornaments,Male,18,San Antonio,No,32,0,32,3,96,5
2024-01-25,BF1548,Clothing,Female,24,Las Vegas,No,65,0,65,1,65,1
2024-05-16,BF1551,Ornaments,Male,22,Las Vegas,No,15,0,15,4,60,4
2024-04-15,BF1552,Ornaments,Female,22,San Antonio,No,45,0,45,1,45,4
2024-06-19,BF1551,Ornaments,Female,26,New York,No,15,0,15,1,15,4
2023-12-19,BF1553,Ornaments,Male,30,Manchester,Yes,50,40,90,1,90,3
2024-05-11,BF1548,Clothing,Male,26,Miami,No,65,0,65,4,260,3
2024-02-21,BF1546,Clothing,Male,28,Austin,No,118,0,118,1,118,5
2024-01-29,BF1549,Clothing,Male,24,Cleveland,No,130,0,130,1,130,5
2024-01-06,BF1552,Ornaments,Female,27,Montreal,Yes,45,25,70,1,70,5
2024-05-22,BF1546,Clothing,Female,18,Las Vegas,No,118,0,118,1,118,1
2024-06-06,BF1548,Clothing,Male,31,San Antonio,No,65,0,65,1,65,4
2024-04-13,BF1548,Clothing,Female,24,Las Vegas,No,65,0,65,4,260,5
2024-09-10,BF1544,Other,Female,29,Sacramento,No,9,0,9,1,9,5
2023-12-12,BF1545,Other,Male,24,Portland,No,10,0,10,1,10,1
2024-10-23,BF1544,Other,Male,34,Paris,Yes,9,50,59,1,59,5
2024-02-29,BF1545,Other,Male,21,Detroit,No,10,0,10,3,30,4
2024-03-20,BF1550,Clothing,Male,27,Austin,No,97,0,97,1,97,5
2024-08-11,BF1546,Clothing,Male,24,Austin,No,118,0,118,1,118,4
2024-08-21,BF1543,Clothing,Male,19,Mumbai,Yes,100,70,170,1,170,3
2023-12-24,BF1548,Clothing,Female,23,San Francisco,No,65,0,65,4,260,5
2024-06-04,BF1544,Other,Male,31,London,Yes,9,40,49,1,49,5
2024-02-20,BF1544,Other,Male,30,Memphis,No,9,0,9,1,9,3
2024-04-16,BF1550,Clothing,Male,32,Portland,No,97,0,97,1,97,1
2024-02-22,BF1554,Ornaments,Male,26,Austin,No,20,0,20,1,20,4
2024-02-06,BF1551,Ornaments,Male,23,New Delhi,Yes,15,70,85,1,85,2
2024-08-22,BF1550,Clothing,Female,25,Montreal,Yes,97,25,122,1,122,4
2024-06-30,BF1552,Ornaments,Female,19,Paris,Yes,45,50,95,2,190,3
2024-03-27,BF1544,Other,Male,27,Austin,No,9,0,9,2,18,5
2024-02-13,BF1548,Clothing,Male,25,Austin,No,65,0,65,1,65,3
2024-01-27,BF1546,Clothing,Male,19,San Antonio,No,118,0,118,3,354,3
2024-06-28,BF1546,Clothing,Male,29,London,Yes,118,40,158,2,316,3
2024-04-19,BF1548,Clothing,Female,25,Pittsburgh,No,65,0,65,3,195,4
2024-07-12,BF1549,Clothing,Male,26,San Francisco,No,130,0,130,5,650,5
2024-08-07,BF1547,Ornaments,Male,18,Toronto,Yes,32,25,57,3,171,5
2023-11-16,BF1552,Ornaments,Male,28,Dublin,Yes,45,40,85,2,170,1
2024-06-10,BF1548,Clothing,Female,28,Manchester,Yes,65,40,105,3,315,4
2023-12-06,BF1544,Other,Male,18,Toronto,Yes,9,25,34,1,34,4
2024-08-18,BF1546,Clothing,Male,24,Austin,No,118,0,118,2,236,5
2024-10-14,BF1548,Clothing,Female,24,Austin,No,65,0,65,1,65,1
2023-12-11,BF1543,Clothing,Male,29,Memphis,No,100,0,100,1,100,5
2024-07-31,BF1545,Other,Male,26,Las Vegas,No,10,0,10,4,40,2
2024-04-23,BF1543,Clothing,Female,22,London,Yes,100,40,140,1,140,3
2024-05-17,BF1552,Ornaments,Female,25,New York,No,45,0,45,1,45,2
2023-11-26,BF1548,Clothing,Female,32,Las Vegas,No,65,0,65,1,65,1
2023-12-03,BF1554,Ornaments,Male,34,Mumbai,Yes,20,70,90,1,90,2
2024-01-27,BF1551,Ornaments,Male,27,Liverpool,Yes,15,40,55,1,55,2
2023-12-22,BF1543,Clothing,Male,33,Portland,No,100,0,100,1,100,1
2024-01-05,BF1543,Clothing,Female,35,New Jersey,No,100,0,100,2,200,3
2024-01-18,BF1551,Ornaments,Female,25,San Francisco,No,15,0,15,4,60,4
2024-09-30,BF1543,Clothing,Male,21,Mumbai,Yes,100,70,170,1,170,1
2024-03-04,BF1553,Ornaments,Male,28,Dublin,Yes,50,40,90,1,90,4
2024-04-06,BF1550,Clothing,Male,35,Manchester,Yes,97,40,137,4,548,4
2024-03-31,BF1545,Other,Male,26,Las Vegas,No,10,0,10,1,10,4
2023-12-28,BF1551,Ornaments,Male,24,New York,No,15,0,15,1,15,3
2024-01-04,BF1548,Clothing,Female,27,Pittsburgh,No,65,0,65,1,65,5
2024-09-14,BF1550,Clothing,Male,27,Memphis,No,97,0,97,2,194,2
2024-04-16,BF1543,Clothing,Male,29,Glasgow,Yes,100,40,140,5,700,5
2023-12-08,BF1543,Clothing,Male,26,Austin,No,100,0,100,5,500,5
2024-04-11,BF1546,Clothing,Male,26,Portland,No,118,0,118,1,118,5
2024-07-07,BF1544,Other,Male,22,New York,No,9,0,9,1,9,2
2024-06-06,BF1548,Clothing,Male,26,Cleveland,No,65,0,65,1,65,4
2024-09-15,BF1550,Clothing,Female,33,Mumbai,Yes,97,70,167,1,167,4
2023-12-15,BF1547,Ornaments,Female,23,New York,No,32,0,32,2,64,5
2024-01-12,BF1554,Ornaments,Female,31,Cleveland,No,20,0,20,2,40,2
2024-01-11,BF1545,Other,Male,25,Liverpool,Yes,10,40,50,3,150,3
2023-12-25,BF1551,Ornaments,Male,25,San Antonio,No,15,0,15,1,15,1
2024-04-04,BF1548,Clothing,Male,28,San Antonio,No,65,0,65,3,195,4
2023-12-21,BF1554,Ornaments,Male,22,Pittsburgh,No,20,0,20,1,20,5
2024-08-24,BF1549,Clothing,Male,24,Miami,No,130,0,130,4,520,4
2024-06-29,BF1549,Clothing,Male,32,Miami,No,130,0,130,2,260,4
2024-10-07,BF1551,Ornaments,Female,22,New Jersey,No,15,0,15,1,15,5
2024-07-12,BF1544,Other,Male,29,Montreal,Yes,9,25,34,3,102,2
2024-03-08,BF1547,Ornaments,Male,18,Paris,Yes,32,50,82,2,164,5
2024-06-09,BF1548,Clothing,Male,23,Pittsburgh,No,65,0,65,1,65,1
2024-10-29,BF1552,Ornaments,Male,29,Liverpool,Yes,45,40,85,2,170,3
2024-10-18,BF1545,Other,Female,20,Mumbai,Yes,10,70,80,1,80,4
2024-08-03,BF1546,Clothing,Male,21,Mumbai,Yes,118,70,188,1,188,3
2024-10-16,BF1548,Clothing,Female,22,New Jersey,No,65,0,65,1,65,5
2024-05-30,BF1550,Clothing,Male,29,San Francisco,No,97,0,97,3,291,3
2024-03-10,BF1545,Other,Male,21,Montreal,Yes,10,25,35,1,35,3
2024-01-24,BF1554,Ornaments,Male,31,San Francisco,No,20,0,20,1,20,3
2024-10-03,BF1553,Ornaments,Female,21,Austin,No,50,0,50,3,150,5
2024-01-01,BF1545,Other,Male,34,New Jersey,No,10,0,10,5,50,4
2024-06-21,BF1545,Other,Male,34,Cleveland,No,10,0,10,1,10,5
2024-02-15,BF1548,Clothing,Male,24,Las Vegas,No,65,0,65,1,65,5
2023-11-06,BF1548,Clothing,Male,34,Las Vegas,No,65,0,65,1,65,4
2024-08-13,BF1548,Clothing,Male,23,New Jersey,No,65,0,65,1,65,2
2024-06-03,BF1547,Ornaments,Female,31,Dublin,Yes,32,40,72,1,72,3
2024-05-13,BF1548,Clothing,Female,25,Sacramento,No,65,0,65,3,195,5
2023-11-10,BF1549,Clothing,Male,33,Toronto,Yes,130,25,155,3,465,3
2023-11-24,BF1554,Ornaments,Female,27,London,Yes,20,40,60,1,60,1
2024-04-01,BF1550,Clothing,Male,35,Memphis,No,97,0,97,1,97,4
2024-09-16,BF1551,Ornaments,Female,35,Mumbai,Yes,15,70,85,3,255,3
2023-11-17,BF1546,Clothing,Female,31,Memphis,No,118,0,118,1,118,1
2024-07-03,BF1546,Clothing,Male,27,New York,No,118,0,118,1,118,3
2024-04-15,BF1550,Clothing,Female,32,New Jersey,No,97,0,97,1,97,4
2024-04-28,BF1549,Clothing,Male,21,New Jersey,No,130,0,130,3,390,4
2024-05-16,BF1550,Clothing,Male,29,Dublin,Yes,97,40,137,2,274,3
2024-08-23,BF1548,Clothing,Male,18,Las Vegas,No,65,0,65,1,65,1
2024-01-02,BF1554,Ornaments,Male,27,Toronto,Yes,20,25,45,1,45,1
2024-03-05,BF1544,Other,Male,31,Liverpool,Yes,9,40,49,1,49,2
2023-11-28,BF1548,Clothing,Male,26,Sydney,Yes,65,100,165,3,495,5
2024-06-02,BF1543,Clothing,Male,18,San Francisco,No,100,0,100,1,100,2
2024-04-20,BF1554,Ornaments,Male,20,Portland,No,20,0,20,1,20,4
2024-01-28,BF1551,Ornaments,Male,34,Dublin,Yes,15,40,55,1,55,4
2024-05-27,BF1544,Other,Male,31,Cleveland,No,9,0,9,2,18,3
2024-08-07,BF1548,Clothing,Male,29,Las Vegas,No,65,0,65,4,260,4
2024-06-04,BF1546,Clothing,Male,29,Pittsburgh,No,118,0,118,1,118,3
2024-08-16,BF1548,Clothing,Male,32,Cardiff,Yes,65,40,105,1,105,4
2024-09-23,BF1543,Clothing,Male,33,Sydney,Yes,100,100,200,3,600,4
2024-01-10,BF1548,Clothing,Male,23,San Antonio,No,65,0,65,1,65,4
2024-10-08,BF1548,Clothing,Male,30,Austin,No,65,0,65,4,260,1
2024-04-19,BF1549,Clothing,Female,31,San Antonio,No,130,0,130,1,130,2
2024-06-10,BF1550,Clothing,Female,31,Paris,Yes,97,50,147,1,147,1
2024-09-20,BF1550,Clothing,Male,18,Sydney,Yes,97,100,197,1,197,3
2024-01-07,BF1548,Clothing,Male,35,Liverpool,Yes,65,40,105,2,210,4
2024-03-08,BF1551,Ornaments,Male,32,Portland,No,15,0,15,2,30,5
2024-04-05,BF1555,Other,Male,29,London,Yes,23,40,63,1,63,1
2023-12-23,BF1544,Other,Female,33,New York,No,9,0,9,1,9,4
2024-05-25,BF1547,Ornaments,Male,23,Las Vegas,No,32,0,32,1,32,4
2024-08-22,BF1552,Ornaments,Male,18,Memphis,No,45,0,45,1,45,5
2024-02-02,BF1550,Clothing,Male,23,New York,No,97,0,97,2,194,4
2024-01-12,BF1548,Clothing,Male,18,Glasgow,Yes,65,40,105,1,105,5
2024-02-06,BF1548,Clothing,Male,27,San Antonio,No,65,0,65,1,65,4
2024-09-29,BF1545,Other,Male,32,Miami,No,10,0,10,1,10,5
2024-09-11,BF1550,Clothing,Male,26,Montreal,Yes,97,25,122,1,122,4
2024-08-25,BF1548,Clothing,Female,23,Toronto,Yes,65,25,90,4,360,1
2023-11-10,BF1543,Clothing,Male,25,Sacramento,No,100,0,100,1,100,4
2024-08-13,BF1548,Clothing,Male,29,Austin,No,65,0,65,1,65,4
2024-08-01,BF1553,Ornaments,Female,34,Memphis,No,50,0,50,2,100,5
2024-10-31,BF1543,Clothing,Male,19,London,Yes,100,40,140,1,140,2
2024-07-27,BF1544,Other,Male,18,San Francisco,No,9,0,9,1,9,4
2024-07-16,BF1544,Other,Female,26,Las Vegas,No,9,0,9,2,18,5
2024-03-22,BF1543,Clothing,Male,35,Glasgow,Yes,100,40,140,1,140,4
2023-12-05,BF1551,Ornaments,Male,34,Pittsburgh,No,15,0,15,2,30,3
2024-05-16,BF1551,Ornaments,Male,30,Austin,No,15,0,15,3,45,3
2024-04-26,BF1546,Clothing,Male,33,Las Vegas,No,118,0,118,1,118,5
2024-02-17,BF1551,Ornaments,Female,33,Manchester,Yes,15,40,55,1,55,2
2023-11-09,BF1543,Clothing,Male,30,San Antonio,No,100,0,100,1,100,2
2024-11-03,BF1548,Clothing,Male,24,Memphis,No,65,0,65,1,65,5
2024-03-02,BF1544,Other,Female,23,Memphis,No,9,0,9,1,9,4
2024-07-20,BF1550,Clothing,Male,31,Portland,No,97,0,97,2,194,2
2024-06-12,BF1544,Other,Male,35,San Antonio,No,9,0,9,2,18,5
2024-07-03,BF1548,Clothing,Female,30,Detroit,No,65,0,65,2,130,5
2024-04-17,BF1548,Clothing,Male,26,Pittsburgh,No,65,0,65,1,65,5
2024-02-15,BF1544,Other,Male,25,New Delhi,Yes,9,70,79,1,79,5
2023-12-28,BF1554,Ornaments,Male,28,New York,No,20,0,20,1,20,3
2024-09-10,BF1549,Clothing,Male,27,Mumbai,Yes,130,70,200,1,200,4
2024-02-15,BF1552,Ornaments,Male,23,New Delhi,Yes,45,70,115,1,115,5
2024-02-13,BF1546,Clothing,Female,30,Detroit,No,118,0,118,1,118,4
2024-09-13,BF1555,Other,Male,26,Glasgow,Yes,23,40,63,1,63,5
2024-03-23,BF1545,Other,Male,28,Austin,No,10,0,10,1,10,5
2023-11-09,BF1548,Clothing,Male,31,Austin,No,65,0,65,3,195,4
2024-04-10,BF1545,Other,Male,33,Liverpool,Yes,10,40,50,1,50,5
2024-07-25,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,5
2024-07-31,BF1549,Clothing,Male,29,San Antonio,No,130,0,130,1,130,5
2024-03-13,BF1554,Ornaments,Female,31,San Antonio,No,20,0,20,2,40,4
2023-12-01,BF1548,Clothing,Male,20,Miami,No,65,0,65,1,65,4
2024-01-24,BF1548,Clothing,Female,20,New Jersey,No,65,0,65,1,65,4
2024-02-26,BF1551,Ornaments,Male,30,Las Vegas,No,15,0,15,4,60,5
2024-06-27,BF1552,Ornaments,Male,34,Cardiff,Yes,45,40,85,1,85,5
2024-03-22,BF1553,Ornaments,Male,32,Sacramento,No,50,0,50,1,50,4
2024-02-26,BF1550,Clothing,Female,27,London,Yes,97,40,137,1,137,3
2024-08-05,BF1546,Clothing,Female,19,Miami,No,118,0,118,1,118,5
2024-02-18,BF1546,Clothing,Male,22,Mumbai,Yes,118,70,188,4,752,4
2024-09-20,BF1548,Clothing,Female,29,Cleveland,No,65,0,65,1,65,5
2024-03-19,BF1548,Clothing,Female,21,Memphis,No,65,0,65,1,65,4
2023-11-11,BF1544,Other,Male,32,New Jersey,No,9,0,9,3,27,5
2024-09-07,BF1545,Other,Male,35,Portland,No,10,0,10,1,10,1
2024-10-12,BF1543,Clothing,Male,32,San Francisco,No,100,0,100,3,300,4
2024-10-07,BF1554,Ornaments,Female,32,New Delhi,Yes,20,70,90,2,180,2
2024-05-06,BF1548,Clothing,Male,30,Toronto,Yes,65,25,90,1,90,4
2024-03-31,BF1551,Ornaments,Female,28,New Delhi,Yes,15,70,85,1,85,3
2024-06-09,BF1548,Clothing,Male,18,Pittsburgh,No,65,0,65,2,130,3
2024-07-13,BF1545,Other,Male,26,Glasgow,Yes,10,40,50,3,150,4
2023-12-26,BF1544,Other,Male,27,Detroit,No,9,0,9,1,9,5
2024-09-17,BF1550,Clothing,Female,26,San Antonio,No,97,0,97,1,97,5
2024-01-14,BF1544,Other,Male,25,Austin,No,9,0,9,2,18,5
2024-10-25,BF1544,Other,Male,20,San Francisco,No,9,0,9,4,36,3
2023-12-24,BF1548,Clothing,Male,19,Detroit,No,65,0,65,1,65,4
2024-08-22,BF1552,Ornaments,Male,34,New Delhi,Yes,45,70,115,1,115,2
2024-01-16,BF1548,Clothing,Female,35,Detroit,No,65,0,65,1,65,5
2024-09-15,BF1551,Ornaments,Male,20,Sacramento,No,15,0,15,1,15,5
2023-11-14,BF1544,Other,Female,21,Liverpool,Yes,9,40,49,2,98,1
2024-05-05,BF1543,Clothing,Female,19,New Delhi,Yes,100,70,170,2,340,1
2024-08-05,BF1543,Clothing,Male,30,San Antonio,No,100,0,100,2,200,5
2024-09-11,BF1547,Ornaments,Male,27,Portland,No,32,0,32,3,96,1
2024-08-20,BF1554,Ornaments,Male,35,San Francisco,No,20,0,20,1,20,4
2024-06-04,BF1551,Ornaments,Male,32,Portland,No,15,0,15,1,15,1
2023-11-25,BF1545,Other,Male,23,Cardiff,Yes,10,40,50,3,150,3
2024-02-28,BF1544,Other,Female,24,Sydney,Yes,9,100,109,1,109,5
2024-02-10,BF1546,Clothing,Male,34,Memphis,No,118,0,118,1,118,1
2024-07-02,BF1550,Clothing,Male,28,London,Yes,97,40,137,1,137,5
2024-05-12,BF1552,Ornaments,Male,24,Memphis,No,45,0,45,1,45,4
2024-03-03,BF1547,Ornaments,Male,29,Toronto,Yes,32,25,57,3,171,1
2024-05-23,BF1551,Ornaments,Male,32,Austin,No,15,0,15,4,60,5
2024-01-13,BF1548,Clothing,Male,34,New Jersey,No,65,0,65,1,65,4
2024-02-26,BF1544,Other,Male,31,Miami,No,9,0,9,1,9,3
2024-06-06,BF1543,Clothing,Female,23,Miami,No,100,0,100,1,100,3
2024-02-09,BF1552,Ornaments,Female,35,Las Vegas,No,45,0,45,1,45,3
2023-11-18,BF1543,Clothing,Male,31,Austin,No,100,0,100,3,300,4
2023-12-12,BF1553,Ornaments,Male,23,Miami,No,50,0,50,2,100,3
2024-04-28,BF1548,Clothing,Male,32,Sacramento,No,65,0,65,1,65,4
2024-07-30,BF1554,Ornaments,Female,27,New Jersey,No,20,0,20,1,20,4
2023-11-27,BF1548,Clothing,Male,29,Mumbai,Yes,65,70,135,5,675,4
2024-02-25,BF1543,Clothing,Male,25,Paris,Yes,100,50,150,1,150,1
2024-06-02,BF1551,Ornaments,Male,34,San Francisco,No,15,0,15,4,60,5
2024-07-06,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,4,400,5
2024-10-06,BF1548,Clothing,Male,20,Manchester,Yes,65,40,105,1,105,3
2024-03-18,BF1547,Ornaments,Male,20,Austin,No,32,0,32,1,32,5
2024-01-04,BF1551,Ornaments,Male,21,Sydney,Yes,15,100,115,1,115,5
2024-04-04,BF1544,Other,Male,31,Detroit,No,9,0,9,1,9,4
2024-01-10,BF1553,Ornaments,Male,20,Las Vegas,No,50,0,50,1,50,4
2024-08-18,BF1544,Other,Male,23,Sacramento,No,9,0,9,1,9,1
2023-11-08,BF1548,Clothing,Male,22,San Antonio,No,65,0,65,1,65,5
2023-11-30,BF1547,Ornaments,Female,33,Miami,No,32,0,32,1,32,5
2024-05-14,BF1548,Clothing,Male,18,Las Vegas,No,65,0,65,2,130,1
2024-08-16,BF1550,Clothing,Female,35,Memphis,No,97,0,97,3,291,3
2023-12-25,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,5
2024-03-02,BF1550,Clothing,Male,30,San Antonio,No,97,0,97,3,291,4
2024-07-06,BF1543,Clothing,Male,20,Sacramento,No,100,0,100,4,400,5
2024-03-02,BF1548,Clothing,Male,27,Toronto,Yes,65,25,90,1,90,3
2024-08-27,BF1550,Clothing,Male,28,San Francisco,No,97,0,97,1,97,2
2023-11-27,BF1544,Other,Female,28,London,Yes,9,40,49,1,49,5
2024-05-12,BF1551,Ornaments,Female,31,New York,No,15,0,15,1,15,3
2024-08-25,BF1543,Clothing,Male,18,Portland,No,100,0,100,1,100,4
2024-01-15,BF1543,Clothing,Male,33,Glasgow,Yes,100,40,140,2,280,4
2024-08-23,BF1554,Ornaments,Male,26,Detroit,No,20,0,20,1,20,5
2023-11-20,BF1549,Clothing,Male,21,Pittsburgh,No,130,0,130,1,130,5
2024-02-12,BF1544,Other,Female,21,New Jersey,No,9,0,9,1,9,1
2023-12-26,BF1550,Clothing,Male,28,Austin,No,97,0,97,2,194,4
2024-01-30,BF1545,Other,Female,32,Detroit,No,10,0,10,1,10,4
2024-01-12,BF1545,Other,Male,24,San Francisco,No,10,0,10,1,10,3
2024-05-29,BF1548,Clothing,Female,27,Portland,No,65,0,65,1,65,5
2024-04-18,BF1544,Other,Male,20,Austin,No,9,0,9,1,9,5
2024-09-23,BF1544,Other,Female,34,Memphis,No,9,0,9,1,9,1
2023-11-10,BF1548,Clothing,Male,28,Miami,No,65,0,65,3,195,5
2023-12-29,BF1547,Ornaments,Male,24,Liverpool,Yes,32,40,72,3,216,5
2024-04-07,BF1548,Clothing,Female,30,Toronto,Yes,65,25,90,2,180,5
2024-08-04,BF1545,Other,Female,25,San Antonio,No,10,0,10,1,10,4
2024-01-08,BF1548,Clothing,Male,31,Miami,No,65,0,65,1,65,2
2024-05-31,BF1551,Ornaments,Male,26,Toronto,Yes,15,25,40,1,40,5
2023-12-15,BF1549,Clothing,Male,32,Memphis,No,130,0,130,2,260,5
2024-05-18,BF1549,Clothing,Male,21,New Jersey,No,130,0,130,1,130,4
2024-02-26,BF1548,Clothing,Female,28,Portland,No,65,0,65,2,130,4
2023-11-14,BF1547,Ornaments,Female,34,Montreal,Yes,32,25,57,4,228,1
2024-06-09,BF1549,Clothing,Male,21,Cardiff,Yes,130,40,170,1,170,5
2024-03-08,BF1552,Ornaments,Female,24,San Antonio,No,45,0,45,1,45,1
2024-02-22,BF1554,Ornaments,Male,30,Sydney,Yes,20,100,120,2,240,1
2024-08-30,BF1550,Clothing,Female,35,Sacramento,No,97,0,97,1,97,4
2024-08-14,BF1543,Clothing,Male,29,San Antonio,No,100,0,100,1,100,1
2024-02-09,BF1553,Ornaments,Male,30,New Delhi,Yes,50,70,120,2,240,2
2024-08-09,BF1551,Ornaments,Male,23,Glasgow,Yes,15,40,55,1,55,1
2024-07-30,BF1548,Clothing,Male,21,Manchester,Yes,65,40,105,1,105,1
2023-12-24,BF1543,Clothing,Male,22,New Delhi,Yes,100,70,170,1,170,3
2024-01-23,BF1551,Ornaments,Male,18,Austin,No,15,0,15,5,75,3
2023-11-15,BF1545,Other,Female,29,Memphis,No,10,0,10,1,10,5
