,Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
229,127588,2023-11-29,BF1551,Ornaments,Female,28,San Antonio,No,15,0,15,1,15,5,Great design is one of the major positives of this product.
230,163608,2024-03-05,BF1550,Clothing,Male,31,Memphis,No,97,0,97,1,97,1,The product is not as advertised.
231,159392,2024-02-26,BF1555,Other,Male,34,Memphis,No,23,0,23,1,23,1,The promotion quality does not match the product
232,157659,2024-01-27,BF1545,Other,Male,20,San Antonio,No,10,0,10,1,10,5,The product was delivered quickly.
233,152161,2024-03-25,BF1543,Clothing,Male,26,San Francisco,No,100,0,100,2,200,4,Incredible detailing was clearly evident.
234,138323,2024-02-03,BF1543,Clothing,Male,26,Austin,No,100,0,100,2,200,4,The product was delivered quickly.
235,145046,2024-05-30,BF1548,Clothing,Male,27,San Francisco,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
236,162525,2024-02-08,BF1546,Clothing,Male,23,Portland,No,118,0,118,2,236,4,Exquisite craftsmanship here is absolutely appreciated.
237,189623,2023-12-18,BF1545,Other,Female,25,Pittsburgh,No,10,0,10,3,30,3,Had slight delays but the product was in good shape.
238,180238,2023-12-17,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,5,The delivery team handled the product with care.
239,131954,2024-09-08,BF1547,Ornaments,Female,22,San Francisco,No,32,0,32,1,32,2,The promotion quality does not match the product
240,168008,2024-06-16,BF1548,Clothing,Male,34,Toronto,Yes,65,25,90,1,90,5,Discount deals was greatly appreciated.
241,147877,2024-10-05,BF1551,Ornaments,Male,35,Memphis,No,15,0,15,2,30,2,The promotion quality does not match the product
242,128702,2024-08-20,BF1551,Ornaments,Male,34,San Francisco,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
243,151291,2024-02-13,BF1546,Clothing,Male,29,Glasgow,Yes,118,40,158,1,158,1,Waste of Money.
244,148784,2023-11-05,BF1554,Ornaments,Male,21,New Jersey,No,20,0,20,4,80,5,The product was affordable here compared to other brands.
245,183686,2024-06-10,BF1553,Ornaments,Female,24,Cardiff,Yes,50,40,90,1,90,5,Incredible detailing was clearly evident.
246,133696,2024-07-04,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,4,260,1,Waste of Money.
247,120627,2024-02-22,BF1551,Ornaments,Male,21,Austin,No,15,0,15,1,15,5,Exquisite craftsmanship here is absolutely appreciated.
248,172867,2024-03-15,BF1548,Clothing,Female,25,Cardiff,Yes,65,40,105,2,210,5,Discount deals was greatly appreciated.
249,155930,2024-01-04,BF1548,Clothing,Male,28,Detroit,No,65,0,65,1,65,5,Premium quality as usual.
250,172590,2024-10-29,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,4,260,1,Never buying from here again.
251,198462,2024-08-01,BF1550,Clothing,Male,26,Pittsburgh,No,97,0,97,2,194,3,Not as expected.
252,175187,2023-12-21,BF1548,Clothing,Female,22,Austin,No,65,0,65,2,130,5,The product was affordable here compared to other brands.
253,187024,2024-05-26,BF1546,Clothing,Female,27,Mumbai,Yes,118,70,188,1,188,5,The product was delivered quickly.
254,143346,2024-09-26,BF1550,Clothing,Male,29,Cleveland,No,97,0,97,3,291,1,There is clear evidence of subpar detailing.
255,169574,2023-12-06,BF1554,Ornaments,Female,25,San Antonio,No,20,0,20,1,20,4,The Product exhibits good design.
256,124594,2024-06-14,BF1549,Clothing,Male,27,Detroit,No,130,0,130,4,520,5,Exquisite craftsmanship here is absolutely appreciated.
257,124346,2024-10-24,BF1548,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,5,Premium quality as usual.
258,136137,2024-03-26,BF1546,Clothing,Male,32,Glasgow,Yes,118,40,158,1,158,3,Not as expected.
259,127778,2023-12-07,BF1548,Clothing,Male,19,Dublin,Yes,65,40,105,1,105,4,Premium quality as usual.
260,129800,2024-07-15,BF1549,Clothing,Male,18,Montreal,Yes,130,25,155,1,155,3,Average product
261,194324,2024-01-07,BF1548,Clothing,Male,19,Glasgow,Yes,65,40,105,3,315,3,The handling was questionable but incurred only minute damages.
262,162134,2023-12-09,BF1551,Ornaments,Female,28,Pittsburgh,No,15,0,15,2,30,3,Not as expected.
263,176186,2024-09-16,BF1544,Other,Male,30,Sacramento,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
264,170835,2024-05-08,BF1544,Other,Female,22,New York,No,9,0,9,1,9,2,The product is not as advertised.
265,131976,2024-05-09,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,3,195,4,Exquisite craftsmanship here is absolutely appreciated.
266,183810,2024-10-11,BF1554,Ornaments,Female,30,Manchester,Yes,20,40,60,1,60,5,Exquisite craftsmanship here is absolutely appreciated.
267,139408,2024-02-25,BF1545,Other,Female,18,Austin,No,10,0,10,1,10,5,Incredible detailing was clearly evident.
268,165573,2024-07-08,BF1543,Clothing,Male,25,San Francisco,No,100,0,100,1,100,4,Premium quality as usual.
269,176660,2024-02-21,BF1552,Ornaments,Male,19,Pittsburgh,No,45,0,45,1,45,5,Lack of delivery delays is greatly appreciated.
270,142333,2023-12-08,BF1543,Clothing,Male,25,Cleveland,No,100,0,100,1,100,1,The product is not as advertised.
271,145167,2023-11-07,BF1544,Other,Female,33,London,Yes,9,40,49,3,147,4,Discount deals was greatly appreciated.
272,157577,2023-11-06,BF1548,Clothing,Male,22,Portland,No,65,0,65,1,65,1,The promotion quality does not match the product
273,135350,2024-01-15,BF1545,Other,Female,19,Liverpool,Yes,10,40,50,1,50,5,The product was affordable here compared to other brands.
274,120568,2023-12-20,BF1548,Clothing,Male,33,Las Vegas,No,65,0,65,1,65,4,The delivery team handled the product with care.
275,160095,2024-03-14,BF1551,Ornaments,Male,27,Sacramento,No,15,0,15,1,15,4,The product was affordable here compared to other brands.
276,179056,2024-05-05,BF1549,Clothing,Male,21,New Delhi,Yes,130,70,200,1,200,5,Incredible detailing was clearly evident.
277,165451,2024-04-08,BF1544,Other,Male,19,San Francisco,No,9,0,9,4,36,1,The promotion quality does not match the product
278,121799,2024-07-01,BF1548,Clothing,Male,24,San Antonio,No,65,0,65,2,130,3,Nothing too special.
279,123216,2024-05-26,BF1548,Clothing,Male,29,San Antonio,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
280,140248,2024-03-17,BF1554,Ornaments,Male,25,Austin,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
281,137696,2024-05-30,BF1549,Clothing,Male,35,Las Vegas,No,130,0,130,1,130,3,Nothing too special.
282,181638,2024-03-26,BF1545,Other,Male,21,Memphis,No,10,0,10,1,10,1,The product had an underwhelming design.
283,151980,2024-06-06,BF1550,Clothing,Male,23,Sacramento,No,97,0,97,2,194,5,The product was affordable here compared to other brands.
284,148836,2024-05-20,BF1543,Clothing,Male,32,Toronto,Yes,100,25,125,1,125,5,The product had excellent quality.
285,174505,2024-05-04,BF1549,Clothing,Male,19,Liverpool,Yes,130,40,170,2,340,1,Clear delays in delivery.
286,173095,2024-02-25,BF1551,Ornaments,Female,21,Paris,Yes,15,50,65,3,195,4,The product was affordable here compared to other brands.
287,164321,2024-10-23,BF1550,Clothing,Female,29,San Antonio,No,97,0,97,1,97,2,Careless handling by the delivery team.
288,126695,2024-09-25,BF1550,Clothing,Male,27,Sydney,Yes,97,100,197,1,197,5,The Product exhibits good design.
289,134130,2024-03-25,BF1551,Ornaments,Male,31,Portland,No,15,0,15,5,75,4,Lack of delivery delays is greatly appreciated.
290,139393,2024-03-20,BF1551,Ornaments,Female,29,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.
291,195939,2024-09-21,BF1545,Other,Female,22,Austin,No,10,0,10,5,50,1,Waste of Money.
292,140569,2023-11-10,BF1551,Ornaments,Male,24,San Antonio,No,15,0,15,1,15,5,The delivery team handled the product with care.
293,154216,2024-04-01,BF1543,Clothing,Male,30,New Delhi,Yes,100,70,170,3,510,3,Not as expected.
294,121139,2024-07-28,BF1555,Other,Female,25,Toronto,Yes,23,25,48,1,48,5,The product had excellent quality.
295,174578,2023-12-06,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,2,130,2,"Unfortunately, the delivery was late."
296,136284,2024-10-18,BF1546,Clothing,Male,30,New Delhi,Yes,118,70,188,1,188,4,The delivery team handled the product with care.
297,174848,2024-01-08,BF1544,Other,Female,33,Sacramento,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
298,143605,2024-07-09,BF1548,Clothing,Male,32,Miami,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
299,175671,2023-12-30,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
300,134459,2024-07-22,BF1544,Other,Male,18,Memphis,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.
301,172320,2024-10-20,BF1545,Other,Male,21,Sacramento,No,10,0,10,4,40,3,Expected much better
302,132074,2024-05-14,BF1543,Clothing,Male,23,Mumbai,Yes,100,70,170,1,170,3,Not as expected.
303,131113,2024-10-15,BF1550,Clothing,Male,33,Detroit,No,97,0,97,1,97,5,Incredible detailing was clearly evident.
304,120352,2024-03-12,BF1552,Ornaments,Male,30,San Antonio,No,45,0,45,1,45,5,The delivery team handled the product with care.
305,141396,2023-11-10,BF1547,Ornaments,Male,29,Cleveland,No,32,0,32,3,96,4,The product had excellent quality.
306,175005,2024-01-08,BF1550,Clothing,Male,33,New Jersey,No,97,0,97,1,97,1,The product had an underwhelming design.
307,194465,2024-08-17,BF1548,Clothing,Male,32,Liverpool,Yes,65,40,105,2,210,1,Clear delays in delivery.
308,155578,2024-08-30,BF1555,Other,Female,22,Las Vegas,No,23,0,23,1,23,4,The product had excellent quality.
309,186982,2024-02-09,BF1548,Clothing,Male,30,Austin,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
310,169541,2024-01-24,BF1543,Clothing,Female,20,Cardiff,Yes,100,40,140,2,280,2,There is clear evidence of subpar detailing.
311,131028,2024-01-26,BF1544,Other,Female,26,Las Vegas,No,9,0,9,1,9,3,Not as expected.
312,154809,2023-12-06,BF1543,Clothing,Female,32,New York,No,100,0,100,2,200,2,The product is not as advertised.
313,153900,2024-03-15,BF1546,Clothing,Female,22,Sacramento,No,118,0,118,3,354,5,Lack of delivery delays is greatly appreciated.
314,197147,2024-02-05,BF1546,Clothing,Female,34,Sacramento,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
315,163287,2024-03-07,BF1551,Ornaments,Female,29,Sydney,Yes,15,100,115,1,115,4,Exquisite craftsmanship here is absolutely appreciated.
316,121864,2024-06-21,BF1547,Ornaments,Male,28,Pittsburgh,No,32,0,32,1,32,4,The product was affordable here compared to other brands.
317,164997,2024-02-24,BF1550,Clothing,Female,27,Sacramento,No,97,0,97,1,97,1,Low quality products are a usual here these days.
318,132072,2024-05-30,BF1546,Clothing,Male,35,Mumbai,Yes,118,70,188,1,188,3,The handling was questionable but incurred only minute damages.
319,170544,2024-04-29,BF1545,Other,Male,24,Manchester,Yes,10,40,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.
320,199094,2024-09-02,BF1543,Clothing,Male,21,San Francisco,No,100,0,100,1,100,3,Nothing too special.
321,164930,2024-08-23,BF1548,Clothing,Male,31,Miami,No,65,0,65,1,65,1,Low quality products are a usual here these days.
322,154335,2024-08-31,BF1545,Other,Male,33,Mumbai,Yes,10,70,80,3,240,2,Clear delays in delivery.
323,154035,2024-07-07,BF1545,Other,Male,23,Pittsburgh,No,10,0,10,1,10,4,The product was delivered quickly.
324,150609,2024-01-20,BF1544,Other,Male,31,Detroit,No,9,0,9,1,9,5,The delivery team handled the product with care.
325,121253,2024-07-25,BF1548,Clothing,Female,23,New Jersey,No,65,0,65,2,130,1,The promotion quality does not match the product
326,131772,2024-07-28,BF1550,Clothing,Female,32,Detroit,No,97,0,97,1,97,5,The product was affordable here compared to other brands.
327,192102,2024-09-12,BF1543,Clothing,Male,29,New York,No,100,0,100,1,100,1,The product is not as advertised.
328,185474,2024-03-25,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
329,148511,2024-08-12,BF1551,Ornaments,Male,23,Paris,Yes,15,50,65,4,260,3,It was ok.
330,158274,2024-09-23,BF1554,Ornaments,Male,22,Las Vegas,No,20,0,20,1,20,1,"Unfortunately, the delivery was late."
331,153865,2024-06-05,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,1,130,3,Average product
332,196110,2024-07-19,BF1551,Ornaments,Male,20,Toronto,Yes,15,25,40,1,40,5,Lack of delivery delays is greatly appreciated.
333,132191,2024-08-23,BF1555,Other,Male,34,Portland,No,23,0,23,1,23,2,The product had an underwhelming design.
334,126716,2024-02-18,BF1546,Clothing,Female,20,Dublin,Yes,118,40,158,1,158,1,"Unfortunately, the delivery was late."
335,130115,2023-12-02,BF1548,Clothing,Female,32,New Jersey,No,65,0,65,2,130,2,"Unfortunately, the delivery was late."
336,149918,2024-01-09,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5,The product was affordable here compared to other brands.
337,188473,2024-05-29,BF1550,Clothing,Male,35,Memphis,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
338,171437,2024-05-05,BF1547,Ornaments,Female,19,Toronto,Yes,32,25,57,2,114,3,It was ok.
339,190595,2023-11-13,BF1548,Clothing,Male,24,Mumbai,Yes,65,70,135,5,675,3,Had slight delays but the product was in good shape.
340,169605,2024-06-16,BF1544,Other,Female,35,Pittsburgh,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
341,135743,2024-02-04,BF1548,Clothing,Female,26,Toronto,Yes,65,25,90,2,180,5,Great design is one of the major positives of this product.
342,175772,2023-11-19,BF1554,Ornaments,Male,31,Cleveland,No,20,0,20,3,60,5,Premium quality as usual.
343,193512,2024-08-29,BF1548,Clothing,Male,31,Portland,No,65,0,65,2,130,4,Discount deals was greatly appreciated.
344,194885,2024-08-06,BF1545,Other,Male,26,San Antonio,No,10,0,10,1,10,2,The product had an underwhelming design.
345,191253,2024-04-10,BF1554,Ornaments,Female,22,New Delhi,Yes,20,70,90,1,90,2,The product had poor quality.
346,164429,2024-06-01,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,4,The product was delivered quickly.
347,163652,2024-03-08,BF1552,Ornaments,Male,21,Cardiff,Yes,45,40,85,1,85,3,Had slight delays but the product was in good shape.
348,156238,2024-03-09,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,4,The product had excellent quality.
349,137335,2024-01-23,BF1548,Clothing,Male,32,Miami,No,65,0,65,2,130,5,The product was delivered quickly.
350,164710,2024-01-12,BF1550,Clothing,Female,23,San Francisco,No,97,0,97,5,485,4,Great design is one of the major positives of this product.
351,144250,2024-01-29,BF1554,Ornaments,Male,35,Austin,No,20,0,20,1,20,5,The product had excellent quality.
352,154475,2024-03-11,BF1546,Clothing,Female,32,Miami,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
353,126063,2024-05-10,BF1546,Clothing,Male,23,Glasgow,Yes,118,40,158,1,158,1,Careless handling by the delivery team.
354,173500,2024-02-21,BF1547,Ornaments,Male,20,New Delhi,Yes,32,70,102,2,204,3,Average product
355,192222,2024-01-14,BF1543,Clothing,Female,22,Sacramento,No,100,0,100,2,200,5,The product was affordable here compared to other brands.
356,187149,2024-02-21,BF1547,Ornaments,Male,30,Glasgow,Yes,32,40,72,1,72,4,Premium quality as usual.
357,199528,2024-03-26,BF1548,Clothing,Female,32,New York,No,65,0,65,1,65,4,The delivery team handled the product with care.
358,120190,2024-09-02,BF1543,Clothing,Female,24,New Jersey,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
359,168218,2024-10-16,BF1551,Ornaments,Female,25,Portland,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
360,177905,2024-09-05,BF1543,Clothing,Female,19,Mumbai,Yes,100,70,170,2,340,5,Premium quality as usual.
361,132552,2024-07-15,BF1543,Clothing,Male,27,Sydney,Yes,100,100,200,1,200,5,Great design is one of the major positives of this product.
362,138847,2024-03-09,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,2,Low quality products are a usual here these days.
363,159904,2024-06-02,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,5,The Product exhibits good design.
364,136209,2024-09-27,BF1554,Ornaments,Female,19,Cardiff,Yes,20,40,60,1,60,4,Incredible detailing was clearly evident.
365,187754,2024-02-15,BF1546,Clothing,Female,24,Cleveland,No,118,0,118,1,118,4,Premium quality as usual.
366,191207,2024-04-10,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,2,Low quality products are a usual here these days.
367,159855,2024-03-12,BF1544,Other,Female,25,Paris,Yes,9,50,59,1,59,4,Exquisite craftsmanship here is absolutely appreciated.
368,142658,2024-07-07,BF1551,Ornaments,Male,20,San Antonio,No,15,0,15,1,15,2,"Unfortunately, the delivery was late."
369,123723,2024-04-27,BF1552,Ornaments,Female,21,Austin,No,45,0,45,1,45,4,Great design is one of the major positives of this product.
370,183519,2024-10-14,BF1543,Clothing,Female,31,Sydney,Yes,100,100,200,4,800,5,Incredible detailing was clearly evident.
371,190785,2024-08-24,BF1550,Clothing,Male,35,Mumbai,Yes,97,70,167,1,167,3,Had slight delays but the product was in good shape.
372,164015,2024-04-11,BF1550,Clothing,Female,33,Liverpool,Yes,97,40,137,3,411,5,The product had excellent quality.
373,174847,2024-05-29,BF1548,Clothing,Female,22,Detroit,No,65,0,65,1,65,5,The product was delivered quickly.
374,126481,2024-05-29,BF1545,Other,Male,34,Dublin,Yes,10,40,50,2,100,5,The delivery team handled the product with care.
375,127736,2024-05-13,BF1548,Clothing,Male,27,Dublin,Yes,65,40,105,2,210,4,Lack of delivery delays is greatly appreciated.
376,171105,2024-08-25,BF1545,Other,Female,32,Liverpool,Yes,10,40,50,2,100,1,The promotion quality does not match the product
377,122837,2024-03-21,BF1551,Ornaments,Male,25,Dublin,Yes,15,40,55,2,110,4,The delivery team handled the product with care.
378,194005,2024-04-21,BF1554,Ornaments,Female,25,Montreal,Yes,20,25,45,1,45,4,Discount deals was greatly appreciated.
379,149467,2024-04-25,BF1551,Ornaments,Male,32,Pittsburgh,No,15,0,15,1,15,3,It was ok.
380,121315,2023-11-17,BF1548,Clothing,Female,34,Cleveland,No,65,0,65,2,130,4,The delivery team handled the product with care.
381,156882,2023-11-27,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,1,65,4,The product had excellent quality.
382,196656,2024-10-19,BF1551,Ornaments,Female,26,San Francisco,No,15,0,15,4,60,5,The product had excellent quality.
383,198335,2024-08-19,BF1552,Ornaments,Male,22,Dublin,Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.
